chr	st	en	ID	blank	dir	Mll34_ChIP-seq_WT_rep1	Mll34_ChIP-seq_WT_rep2	Mll34_ChIP-seq_dKO_rep1	Mll334_ChIP-seq_dKO_rep2	
chr15	25261200	25263000	17.2982180663456	0	+	34.4808	26.8441	13.3632	13.8337	
chr15	25652405	25654205	4.07058707803263	0	+	4.32123	3.92458	1.98293	2.24823	
chr15	25653390	25655190	14.0100398810765	0	+	20.047	13.7203	5.86256	5.20535	
chr15	25653995	25655795	6.52282611702509	0	+	19.8688	12.8412	5.71169	5.28637	
chr15	25657035	25658835	12.928131387107	0	+	10.6249	5.80837	2.69419	1.74187	
chr15	25669705	25671505	16.9975152096818	0	+	16.7949	13.218	5.62547	3.86857	
chr15	25671570	25673370	5.36982565547413	0	+	3.98712	3.42223	1.25011	1.27602	
chr15	25682615	25684415	18.5032534363019	0	+	26.5956	24.8033	15.1737	8.10172	
chr15	25695600	25697400	21.3128010640081	0	+	4.54398	3.83039	2.52176	2.65331	
chr15	25705085	25706885	1.12078646409583	0	+	2.51701	2.82569	2.28467	1.94441	
chr15	25705370	25707170	2.14823520164127	0	+	2.09379	2.54312	1.98293	1.88365	
chr15	25832245	25834045	11.464158995042	0	+	6.77142	5.71418	1.63807	1.74187	
chr15	25914160	25915960	3.06841165062565	0	+	2.16062	2.95128	4.50469	5.32688	
chr15	27862490	27864290	11.3210579128648	0	+	7.84059	3.07687	2.02603	1.4178	
chr15	28000000	28001800	16.0187247594544	0	+	14.3224	10.3923	8.90161	5.894	
chr15	30000725	30002525	13.0479813549907	0	+	28.3553	19.9054	14.8719	6.58265	
chr15	30262945	30264745	11.6256876374926	0	+	6.01409	4.86647	1.40098	1.01271	
chr15	30312455	30314255	16.7506994809355	0	+	12.7187	10.7062	7.0049	3.36221	
chr15	30622965	30624765	11.060713737664	0	+	15.5921	12.5272	7.84549	5.04332	
chr15	31055725	31057525	16.4881952017713	0	+	17.0622	14.2855	8.19034	4.63823	
chr15	31267800	31269600	11.0578944861709	0	+	5.10084	3.39083	2.28467	1.78238	
chr15	31342325	31344125	10.9554790498154	0	+	12.4959	11.9621	4.37537	4.05086	
chr15	31471650	31473450	11.3679938256467	0	+	14.4115	13.5319	6.1212	5.30663	
chr15	33983120	33984920	14.21688287637	0	+	15.5475	11.1458	4.63401	1.94441	
chr15	34297500	34299300	11.9546096451485	0	+	6.05864	5.33742	2.04759	1.31653	
chr15	34496630	34498430	15.7471091899276	0	+	43.0119	19.874	3.9874	1.84314	
chr15	35095230	35097030	7.78306659742699	0	+	4.47716	3.45363	1.07768	0.648137	
chr15	35227180	35228980	9.5729234350989	0	+	1.11372	1.44424	1.35787	1.49882	
chr15	35230285	35232085	11.2906288892178	0	+	3.43026	6.37351	3.3408	3.11916	
chr15	35231265	35233065	5.67382088941461	0	+	2.9625	5.83977	3.68565	3.09891	
chr15	35232195	35233995	4.15420721844319	0	+	2.62838	4.92927	3.51323	2.8356	
chr15	36536780	36538580	3.88196662990488	0	+	2.11607	2.16637	2.86662	2.67357	
chr15	36721085	36722885	14.9846260740198	0	+	14.0329	13.9715	10.9707	6.35985	
chr15	36722760	36724560	10.9166782757568	0	+	10.6472	9.95272	7.3282	6.40036	
chr15	36723745	36725545	11.1696482320496	0	+	4.54398	4.01877	3.77187	2.6128	
chr15	36921130	36922930	13.0162061760444	0	+	17.4854	13.7517	8.49209	3.94959	
chr15	36935080	36936880	5.9987879894253	0	+	2.6952	2.35475	2.52176	2.08619	
chr15	37010750	37012550	16.2229473883983	0	+	32.4315	20.9415	5.17285	2.00518	
chr15	37889370	37891170	11.5643545979445	0	+	5.14539	4.55251	4.97887	3.38247	
chr15	37905980	37907780	13.390538989689	0	+	20.5815	5.87116	3.23303	1.11399	
chr15	37907785	37909585	3.45132779154366	0	+	2.04925	1.91519	1.05612	0.891189	
chr15	37988785	37990585	14.5329267304955	0	+	16.8394	13.2808	7.75927	3.13942	
chr15	38225235	38227035	9.26592738779593	0	+	6.92734	5.11765	3.87964	2.5723	
chr15	38228055	38229855	9.63081068939245	0	+	9.53344	10.0469	9.61288	7.71689	
chr15	38241875	38243675	13.1792877492423	0	+	20.782	13.1866	8.03947	3.52425	
chr15	38335860	38337660	12.7630563235955	0	+	8.88749	7.91194	4.48314	2.39001	
chr15	38639335	38641135	11.2880184950557	0	+	12.3846	9.45038	6.57383	3.44323	
chr15	39073020	39074820	15.1327975176154	0	+	0.245018	0.0627932	0.237089	0.162034	
chr15	39077600	39079400	16.3452611802679	0	+	0.267293	0.0313966	0.107768	0.14178	
chr15	39079145	39080945	11.3912950310489	0	+	6.30366	2.41754	1.96137	1.92416	
chr15	39477565	39479365	16.2379185476452	0	+	21.9626	11.397	3.47012	1.15449	
chr15	39559385	39561185	18.3102704602339	0	+	26.707	22.3544	10.6043	7.27129	
chr15	39598205	39600005	15.1989070747081	0	+	16.9285	10.1411	5.08663	2.28874	
chr15	39600310	39602110	6.33492325883634	0	+	5.21221	2.00938	1.8105	1.6406	
chr15	39610420	39612220	21.1315060695752	0	+	18.2205	10.4865	6.03499	4.23315	
chr15	39614480	39616280	11.147736397826	0	+	7.23918	5.68279	2.02603	1.70136	
chr15	39615690	39617490	6.82668270933629	0	+	2.13834	1.60123	0.73282	0.445595	
chr15	39622020	39623820	12.2216786517333	0	+	20.6261	14.0971	8.34122	5.04332	
chr15	39849685	39851485	12.731033238173	0	+	29.8477	21.852	5.86256	3.66603	
chr15	41183300	41185100	17.5051887734936	0	+	14.3224	10.6434	5.56081	2.87611	
chr15	41240185	41241985	14.558003481776	0	+	18.7996	17.6763	7.47908	4.03061	
chr15	41489775	41491575	14.3265082236102	0	+	45.2393	31.9931	7.75927	4.15213	
chr15	41713670	41715470	14.0670253596038	0	+	20.0024	14.0343	5.25906	2.28874	
chr15	44040955	44042755	12.4928821811386	0	+	11.1149	6.4991	3.27614	1.35704	
chr15	44257860	44259660	10.0433718457325	0	+	2.33881	1.97799	3.79342	3.58501	
chr15	44259145	44260945	11.1403511073718	0	+	3.58618	2.85709	4.37537	3.90908	
chr15	44740800	44742600	17.5042199702151	0	+	1.29192	1.00469	0.538838	0.769663	
chr15	47027380	47029180	13.1947926249068	0	+	23.4549	21.0671	7.91015	4.67874	
chr15	50732090	50733890	19.5685509088853	0	+	55.8865	38.1155	17.5877	8.77011	
chr15	51789090	51790890	11.0330738526465	0	+	8.46427	4.99206	3.75032	1.94441	
chr15	51832740	51834540	12.9206732773567	0	+	20.7597	8.97943	2.4571	1.25577	
chr15	52799010	52800810	16.8015320953649	0	+	28.8899	24.9289	16.5316	10.6133	
chr15	52996910	52998710	12.8737531946063	0	+	11.0704	6.87586	7.19888	2.85586	
chr15	53007535	53009335	11.4710032221982	0	+	15.1243	9.85853	7.97481	3.40272	
chr15	53756245	53758045	14.4692752442783	0	+	14.0551	13.5633	5.36683	4.01035	
chr15	54942825	54944625	5.894885695526	0	+	2.91795	3.64201	3.08216	2.65331	
chr15	54944845	54946645	10.0293191645675	0	+	3.49708	3.64201	2.1338	1.92416	
chr15	54975760	54977560	14.0021454934554	0	+	11.2708	8.63407	3.53478	2.00518	
chr15	55486090	55487890	11.3010013386952	0	+	10.8254	5.83977	3.29769	2.67357	
chr15	55707410	55709210	24.3879482521434	0	+	3.60845	2.10357	1.65962	1.07348	
chr15	56573645	56575445	16.0253715515345	0	+	28.734	19.5601	14.4624	6.52188	
chr15	57655035	57656835	12.6622980545751	0	+	13.1642	9.88993	2.78041	2.5723	
chr15	57722540	57724340	9.14105858114917	0	+	3.22979	2.60592	3.53478	4.35467	
chr15	57743745	57745545	8.73316552451472	0	+	1.60376	2.48033	2.43555	2.75458	
chr15	57965020	57966820	5.58503170340814	0	+	4.16531	3.6734	3.40546	4.53696	
chr15	58898565	58900365	12.8420195817143	0	+	7.61785	5.21184	2.65108	3.48374	
chr15	58911345	58913145	7.84329647964802	0	+	4.85582	4.6467	4.95731	3.60526	
chr15	59125055	59126855	15.4942981882576	0	+	21.673	10.8632	1.83205	0.911443	
chr15	59222730	59224530	11.578092113848	0	+	16.1489	10.2353	9.462	3.74704	
chr15	59480565	59482365	5.92876969521069	0	+	2.8734	2.82569	2.84507	3.96984	
chr15	59654450	59656250	12.3909769708231	0	+	32.1197	21.2241	7.15577	2.53179	
chr15	60670745	60672545	15.4454500434069	0	+	10.8254	8.60267	5.60392	3.0584	
chr15	61825635	61827435	11.8578545785931	0	+	5.41268	2.88849	1.46564	1.13424	
chr15	61842020	61843820	15.8193745826811	0	+	20.292	9.10501	6.70315	3.56476	
chr15	61922885	61924685	21.3611826379052	0	+	26.1056	29.0419	15.1952	13.8539	
chr15	61936095	61937895	12.8421950711458	0	+	0.824153	1.72681	1.12078	1.62034	
chr15	62789695	62791495	18.553111096051	0	+	38.6461	17.5821	12.0915	5.83324	
chr15	63828045	63829845	11.4707584875315	0	+	5.03402	5.68279	4.82799	5.34713	
chr15	63973140	63974940	11.2184638131401	0	+	9.53344	9.01082	3.57789	3.13942	
chr15	65089495	65091295	11.267607413664	0	+	9.44435	4.6153	1.25011	0.789918	
chr15	65580400	65582200	15.1931808266189	0	+	8.68702	4.92927	5.32372	2.24823	
chr15	65727215	65729015	11.1481730972681	0	+	4.6108	2.29195	1.31477	0.891189	
chr15	65757380	65759180	24.8746112359386	0	+	21.1607	10.1097	7.91015	3.3217	
chr15	66852130	66853930	11.176784357974	0	+	23.1654	14.6936	5.77635	2.63306	
chr15	66870400	66872200	11.6082857244479	0	+	18.7105	18.8694	8.8154	5.04332	
chr15	66902015	66903815	16.8104312099827	0	+	37.6883	26.0906	12.7381	6.25858	
chr15	68088340	68090140	10.49175495217	0	+	5.34586	5.46301	4.50469	3.74704	
chr15	68193685	68195485	13.3379769075239	0	+	3.78665	4.36413	3.9443	4.03061	
chr15	72306290	72308090	12.3650332367022	0	+	15.748	9.41898	3.9443	2.04568	
chr15	72890095	72891895	9.95666542784896	0	+	3.47481	3.29664	3.68565	3.46348	
chr15	73012705	73014505	14.5601057677762	0	+	19.646	15.5413	10.8199	6.03578	
chr15	73076340	73078140	12.111069544136	0	+	8.59792	5.08625	3.3408	1.74187	
chr15	74016655	74018455	12.2032593443563	0	+	2.65065	2.22916	0.581945	0.972206	
chr15	74216975	74218775	13.4979314499045	0	+	9.08796	8.75965	0.883695	0.931698	
chr15	74357580	74359380	6.21727704161438	0	+	2.29426	2.32335	1.87516	1.37729	
chr15	74360740	74362540	11.4071166844603	0	+	12.2955	6.65608	6.96179	4.01035	
chr15	74368355	74370155	8.06888914283499	0	+	3.94257	3.32804	2.06914	2.81535	
chr15	74369660	74371460	3.82362556056865	0	+	1.89332	2.10357	1.29321	1.27602	
chr15	74481700	74483500	13.7907809793473	0	+	15.503	10.3923	3.03905	1.43806	
chr15	74786055	74787855	12.0957476048018	0	+	8.73157	9.2306	6.16431	4.07111	
chr15	74915800	74917600	50.7621606011438	0	+	92.4833	121.159	48.3446	86.5466	
chr15	75446710	75448510	5.99248259190057	0	+	4.98947	4.36413	5.06508	5.00281	
chr15	75463485	75465285	11.0321829943816	0	+	15.0352	11.0202	4.76333	3.34196	
chr15	75575420	75577220	5.69290910030649	0	+	2.53928	3.01407	1.63807	2.08619	
chr15	75707350	75709150	12.1391666998703	0	+	12.4737	5.87116	2.17691	0.870935	
chr15	75710725	75712525	15.4753642941237	0	+	18.1759	13.4377	2.28467	1.15449	
chr15	75714375	75716175	6.15988535530026	0	+	1.71513	2.70011	2.7373	2.99764	
chr15	75714700	75716500	6.15988535530026	0	+	1.64831	2.7629	2.88817	2.77484	
chr15	75715095	75716895	6.42959460783744	0	+	1.15827	2.00938	1.87516	2.30899	
chr15	75715420	75717220	6.15988535530026	0	+	1.53693	2.07218	1.8105	2.5723	
chr15	75715645	75717445	6.15988535530026	0	+	2.04925	2.38614	2.00448	2.79509	
chr15	75715865	75717665	6.15988535530026	0	+	2.11607	2.35475	2.19846	2.59255	
chr15	75716115	75717915	6.15988535530026	0	+	2.29426	2.38614	2.19846	2.16721	
chr15	75716435	75718235	7.47263505677545	0	+	2.36109	2.70011	2.02603	2.14696	
chr15	75716945	75718745	6.58854709588692	0	+	2.29426	3.01407	1.96137	2.18746	
chr15	75717480	75719280	6.88378304441914	0	+	2.42791	3.35944	1.96137	2.08619	
chr15	75717830	75719630	4.60225153166595	0	+	3.51936	4.33273	2.30623	2.5723	
chr15	75721440	75723240	3.92468223951054	0	+	1.38101	2.32335	1.93982	2.67357	
chr15	75721720	75723520	3.92468223951054	0	+	1.33646	2.22916	1.98293	2.89636	
chr15	75723200	75725000	4.06822344401548	0	+	3.14069	4.83508	3.38391	3.94959	
chr15	75723455	75725255	7.48431683533131	0	+	3.38571	5.14904	3.53478	3.88882	
chr15	75987975	75989775	12.4983828005677	0	+	9.3107	5.5886	6.89713	2.75458	
chr15	76024645	76026445	8.53138312410233	0	+	8.50882	8.53988	6.63849	5.894	
chr15	76029000	76030800	3.79461183267818	0	+	4.72217	6.02815	5.4746	5.00281	
chr15	76133935	76135735	3.31818068625967	0	+	1.22509	2.10357	1.18544	1.33678	
chr15	76134360	76136160	4.90468561858913	0	+	1.29192	2.19776	1.207	1.37729	
chr15	76134620	76136420	4.90468561858913	0	+	1.20282	2.04078	1.31477	1.60009	
chr15	76134915	76136715	4.90468561858913	0	+	1.40329	2.38614	1.46564	1.74187	
chr15	76135145	76136945	4.90468561858913	0	+	1.55921	2.48033	1.63807	1.92416	
chr15	76135505	76137305	4.90468561858913	0	+	1.47011	2.98268	1.8536	2.08619	
chr15	76135960	76137760	5.12061599192098	0	+	12.1396	11.24	8.08258	4.63823	
chr15	76136485	76138285	13.9984087603836	0	+	17.2627	13.8773	9.87152	5.4079	
chr15	76157690	76159490	7.84438568263466	0	+	2.45018	2.7629	3.62099	3.96984	
chr15	76179880	76181680	4.12094227075771	0	+	1.62603	3.7048	3.08216	3.56476	
chr15	76181350	76183150	10.4074979518926	0	+	2.33881	4.05016	3.92274	4.84078	
chr15	76210495	76212295	11.4836969147974	0	+	3.47481	4.14435	3.90119	4.11162	
chr15	76445890	76447690	7.31967998176876	0	+	6.4373	8.50848	4.52624	2.91662	
chr15	76468760	76470560	9.16723240676489	0	+	4.85582	5.5258	4.41847	3.40272	
chr15	76495925	76497725	7.62561215238131	0	+	2.53928	3.13966	2.28467	3.44323	
chr15	76496145	76497945	9.14305075129525	0	+	3.47481	4.23854	3.23303	3.7673	
chr15	76496360	76498160	7.62561215238131	0	+	4.20986	5.36882	3.53478	4.07111	
chr15	76496695	76498495	6.0567068139308	0	+	4.41033	5.49441	3.62099	4.15213	
chr15	76498710	76500510	6.04776305148992	0	+	17.0845	16.8914	4.63401	3.74704	
chr15	76498995	76500795	11.0156461833811	0	+	18.3541	18.2728	4.93576	3.88882	
chr15	76501735	76503535	8.06178637142096	0	+	5.5686	5.30603	3.75032	3.64577	
chr15	76789885	76791685	12.1632312498266	0	+	8.15243	4.26994	0.969909	1.27602	
chr15	76817270	76819070	11.1643706482895	0	+	9.84529	9.35619	6.61694	4.90154	
chr15	76931515	76933315	12.1520752954089	0	+	15.102	9.10501	3.14682	2.04568	
chr15	76933540	76935340	9.2635780066173	0	+	5.99181	4.83508	3.12526	2.93687	
chr15	77628765	77630565	12.6474166624165	0	+	5.39041	3.76759	2.62953	1.33678	
chr15	77670760	77672560	5.99321791307479	0	+	5.63542	5.11765	4.31071	4.65849	
chr15	77696750	77698550	13.9834246130258	0	+	17.8195	13.8459	3.16837	2.71408	
chr15	77703665	77705465	11.8370689087107	0	+	13.3201	8.88524	2.95283	2.39001	
chr15	77718450	77720250	12.3448400252388	0	+	13.0305	10.5493	4.48314	2.75458	
chr15	77741630	77743430	10.8621252552702	0	+	12.585	9.82714	3.9443	2.10645	
chr15	77757955	77759755	9.73319339544564	0	+	2.45018	2.7943	2.80196	3.84832	
chr15	77831225	77833025	14.6871000240358	0	+	13.3201	10.6434	2.15535	1.55958	
chr15	78236300	78238100	11.1025050742555	0	+	7.90741	4.92927	5.30217	3.34196	
chr15	78236510	78238310	8.37152352393062	0	+	6.48185	4.11295	4.65556	2.79509	
chr15	78416280	78418080	5.0487127117219	0	+	5.67997	4.80368	3.49167	2.69382	
chr15	78730080	78731880	6.76698541135457	0	+	4.90037	5.46301	3.96585	4.2534	
chr15	78730815	78732615	6.61285889124187	0	+	3.11842	3.98737	2.95283	3.01789	
chr15	78731295	78733095	6.61285889124187	0	+	1.89332	2.19776	2.24157	1.84314	
chr15	78891910	78893710	3.69280267143756	0	+	2.24971	1.8838	2.65108	2.63306	
chr15	79156830	79158630	8.97599563884528	0	+	4.14304	4.33273	4.65556	2.79509	
chr15	79246120	79247920	11.4870781809001	0	+	29.1795	22.5742	6.1212	3.30145	
chr15	79265720	79267520	12.0057112046822	0	+	19.2896	12.5586	7.2851	2.75458	
chr15	79268575	79270375	5.92965562497899	0	+	9.66709	6.40491	5.30217	2.49128	
chr15	79294620	79296420	14.6644119070069	0	+	23.2099	17.7391	8.2119	4.33442	
chr15	79348480	79350280	13.6077362842403	0	+	23.3658	21.4439	5.58237	4.31417	
chr15	79520850	79522650	5.15363128076837	0	+	1.78195	1.97799	3.21148	2.87611	
chr15	79676620	79678420	12.9431142826788	0	+	5.96954	4.55251	4.11673	2.65331	
chr15	79732105	79733905	14.9611531525741	0	+	7.37283	7.62937	1.63807	1.9039	
chr15	79735500	79737300	8.52028118828247	0	+	15.2802	10.1725	4.5909	2.22797	
chr15	79736255	79738055	6.55185014420715	0	+	4.27669	4.45832	1.87516	1.31653	
chr15	79736660	79738460	9.7141359388546	0	+	4.16531	4.08156	1.59496	1.47856	
chr15	79758100	79759900	13.2282627560556	0	+	7.21691	9.262	4.67712	2.32924	
chr15	79761060	79762860	11.042462981458	0	+	9.88984	9.13641	3.83653	3.07865	
chr15	79907990	79909790	4.33958502854169	0	+	1.87105	2.35475	1.8536	2.1267	
chr15	79908165	79909965	4.33958502854169	0	+	1.87105	2.32335	1.78894	2.06594	
chr15	79908770	79910570	4.33958502854169	0	+	1.89332	2.19776	2.26312	1.82289	
chr15	79910850	79912650	6.15177050259524	0	+	1.8265	2.44893	2.34934	3.40272	
chr15	79911610	79913410	3.68321017780409	0	+	2.02697	2.60592	2.4571	3.70654	
chr15	79912245	79914045	5.58668646304749	0	+	2.9625	3.32804	3.96585	5.06357	
chr15	79912640	79914440	11.1952173223142	0	+	2.80657	3.10826	4.00896	4.73951	
chr15	79989015	79990815	12.6684605531463	0	+	17.129	17.6449	7.15577	5.42815	
chr15	80064150	80065950	8.296139094859	0	+	7.77377	6.02815	4.5478	3.5445	
chr15	80627495	80629295	11.6127859624079	0	+	3.9203	3.07687	3.42701	1.47856	
chr15	80628930	80630730	7.14619079482483	0	+	3.89802	2.7943	3.40546	1.88365	
chr15	81019780	81021580	4.78595842433988	0	+	3.94257	4.23854	3.18992	2.87611	
chr15	81020825	81022625	12.5015122910192	0	+	3.94257	4.42692	3.55633	3.36221	
chr15	81228445	81230245	7.75233465164743	0	+	3.8312	3.07687	5.58237	6.68392	
chr15	81230115	81231915	7.06904126415701	0	+	4.5217	3.83039	5.56081	6.86621	
chr15	81296325	81298125	11.3750093961686	0	+	4.72217	4.5839	5.06508	3.44323	
chr15	81347645	81349445	12.6901900538554	0	+	22.2521	15.7925	4.84955	2.51153	
chr15	81352430	81354230	14.2603494732613	0	+	27.8207	27.943	11.8329	9.37774	
chr15	81558130	81559930	3.22884287028479	0	+	1.89332	2.13497	1.96137	2.41026	
chr15	81559015	81560815	8.31391619772257	0	+	3.653	3.89318	3.83653	4.23315	
chr15	81640280	81642080	13.3725253523427	0	+	5.59088	4.39552	4.95731	4.17239	
chr15	81641725	81643525	7.22300206724638	0	+	4.23214	3.26525	3.70721	3.38247	
chr15	81977470	81979270	4.89662777315371	0	+	5.14539	5.5886	5.40994	4.90154	
chr15	82728295	82730095	5.77132806634796	0	+	3.85347	4.17575	3.49167	4.4762	
chr15	82729515	82731315	5.5008464899013	0	+	5.23448	5.18044	4.72022	4.45595	
chr15	82730920	82732720	13.8092959712635	0	+	12.7855	13.4063	6.42295	4.09137	
chr15	82732105	82733905	8.4824505593435	0	+	3.9203	4.48971	2.52176	2.1267	
chr15	83066315	83068115	13.5695816497811	0	+	5.92499	4.74089	1.22855	1.01271	
chr15	83074275	83076075	13.5609019328049	0	+	20.0692	18.4612	8.5352	4.01035	
chr15	83078560	83080360	10.016560490234	0	+	10.5581	9.54457	6.05654	2.8356	
chr15	84062710	84064510	11.4349564350425	0	+	9.24388	7.50379	3.47012	2.95713	
chr15	84065210	84067010	12.9407170144842	0	+	13.1864	14.2541	8.94472	5.91425	
chr15	84451965	84453765	12.0710488595289	0	+	10.469	8.22591	5.7979	2.63306	
chr15	84494485	84496285	13.7508497613994	0	+	13.1419	15.3843	6.4014	6.23832	
chr15	84553930	84555730	12.6070428421393	0	+	15.2134	11.5539	4.46158	2.24823	
chr15	85464280	85466080	14.3305297140923	0	+	4.56625	4.77228	4.37537	2.77484	
chr15	85695105	85696905	19.1706802664176	0	+	20.7152	16.9856	9.28957	5.12434	
chr15	87797560	87799360	14.9389689028705	0	+	0.267293	0.408156	0.344857	0.506357	
chr15	88513525	88515325	10.9669389558498	0	+	10.4912	6.81306	3.0606	2.93687	
chr15	88535930	88537730	8.47726668193781	0	+	3.8312	3.17106	3.14682	1.62034	
chr15	88539480	88541280	25.8028399783437	0	+	37.3096	20.3136	10.3241	6.52188	
chr15	88542635	88544435	4.32698570720664	0	+	3.60845	3.10826	1.55185	2.59255	
chr15	88543180	88544980	4.23453434703578	0	+	3.20751	2.85709	1.42253	3.03814	
chr15	88543960	88545760	3.99879828183785	0	+	1.62603	2.41754	1.09923	2.30899	
chr15	88648565	88650365	10.1741729172712	0	+	2.9625	5.05485	3.81498	3.38247	
chr15	88649410	88651210	2.86550316934483	0	+	2.58383	4.6153	3.6641	3.96984	
chr15	88649795	88651595	4.97061758394542	0	+	2.27199	4.08156	3.08216	3.72679	
chr15	88667855	88669655	14.349860437385	0	+	25.0364	24.3952	11.0139	7.59536	
chr15	88693455	88695255	11.1689994784309	0	+	4.83355	7.3782	5.12974	5.81298	
chr15	88694060	88695860	8.03696184203786	0	+	5.72452	8.03753	5.02197	4.9623	
chr15	88697270	88699070	21.2583103612716	0	+	31.9192	30.7373	14.0098	8.40553	
chr15	88721550	88723350	13.2317899975874	0	+	10.5803	6.84446	3.6641	2.65331	
chr15	88736090	88737890	12.7354971389084	0	+	19.401	7.88055	1.91826	1.45831	
chr15	89002530	89004330	6.00239968063931	0	+	5.90272	4.01877	6.1212	5.14459	
chr15	89006835	89008635	13.3906955329578	0	+	18.1982	14.6936	8.90161	4.17239	
chr15	89025485	89027285	10.9321873940871	0	+	4.09849	5.14904	4.91421	4.03061	
chr15	89184610	89186410	4.54737337558874	0	+	3.07387	2.85709	2.7373	2.99764	
chr15	89186315	89188115	13.3823940883622	0	+	4.6999	3.10826	4.07362	2.79509	
chr15	89304275	89306075	3.37533328646737	0	+	1.40329	1.53843	1.25011	1.23551	
chr15	89304590	89306390	3.6860716795411	0	+	1.84878	1.8838	1.48719	1.92416	
chr15	89304960	89306760	6.01255121830179	0	+	4.47716	4.33273	3.3408	3.80781	
chr15	89306430	89308230	5.60487839467018	0	+	9.13251	9.32479	4.93576	4.23315	
chr15	89307010	89308810	5.60487839467018	0	+	12.34	11.397	4.56935	2.71408	
chr15	89307285	89309085	10.8883882093703	0	+	11.9391	11.0202	3.59944	2.49128	
chr15	89308030	89309830	10.9631366817375	0	+	10.5358	9.48177	3.36235	2.53179	
chr15	89486180	89487980	11.6664404944033	0	+	10.9367	8.13172	4.61246	2.06594	
chr15	91693940	91695740	18.6189648063522	0	+	9.2216	10.5807	4.28915	2.28874	
chr15	92833785	92835585	14.9493276370895	0	+	1.7374	1.13028	2.24157	2.30899	
chr15	93350655	93352455	15.5535622385658	0	+	5.03402	3.7048	7.73772	5.4079	
chr15	96027185	96028985	7.48011142905119	0	+	8.39745	7.91194	4.67712	3.30145	
chr15	96028335	96030135	11.5668669371511	0	+	9.62254	8.22591	5.53926	4.11162	
chr15	96074140	96075940	19.8404155773706	0	+	42.9005	34.5049	12.4364	7.47384	
