chr	st	en	ID	blank	dir	WT_ChIP_Set1A_1	WT_ChIP_Set1A_2	
chr15	77785800	77787600	7.70833087191392	0	+	3.06558	4.35571
chr15	77799785	77801585	6.31786323999708	0	+	10.0142	10.871
chr15	77831340	77833140	11.4036769801825	0	+	2.11185	2.08635
chr15	77925475	77927275	7.90402309029527	0	+	0.749365	0.512436
chr15	78236300	78238100	4.47201581295247	0	+	7.6299	9.26046
chr15	78236510	78238310	4.47201581295247	0	+	6.94865	8.78462
chr15	78579145	78580945	8.75162021159322	0	+	2.11185	2.63539
chr15	78600725	78602525	8.10462148407712	0	+	1.02186	0.585641
chr15	78609200	78611000	4.29418369850679	0	+	1.56685	1.3543
chr15	78631805	78633605	3.80189733920134	0	+	2.24809	3.58705
chr15	78632270	78634070	4.90486798268683	0	+	2.79309	3.87987
chr15	78674710	78676510	9.27515165177744	0	+	2.58871	2.74519
chr15	78707585	78709385	6.82707361919473	0	+	19.2791	25.9146
chr15	78730080	78731880	4.3286894367235	0	+	2.79309	4.68513
chr15	78813735	78815535	10.4820456702174	0	+	3.4062	3.95308
chr15	78827880	78829680	8.28743942669611	0	+	1.90747	1.31769
chr15	78860775	78862575	8.18170446118383	0	+	3.61058	3.25763
chr15	78881445	78883245	13.368032586036	0	+	2.65684	3.11122
chr15	78905060	78906860	5.41984344233362	0	+	8.71988	9.37026
chr15	79111110	79112910	8.0487311631383	0	+	2.58871	1.64712
chr15	79156800	79158600	8.23113574266522	0	+	2.58871	3.14782
chr15	79176830	79178630	8.99084026234733	0	+	2.92933	4.46552
chr15	79177435	79179235	6.693502179898	0	+	2.52059	4.64853
chr15	79177850	79179650	6.40251179198923	0	+	1.83935	4.09949
chr15	79198245	79200045	7.9394597020414	0	+	1.63498	0.951667
chr15	79229260	79231060	7.56226153127146	0	+	1.49873	1.4275
chr15	79246430	79248230	12.2294135688945	0	+	1.56685	2.52558
chr15	79265920	79267720	15.1790913818293	0	+	3.6787	2.7818
chr15	79268575	79270375	8.84614941927249	0	+	2.11185	2.63539
chr15	79282090	79283890	10.0955027164579	0	+	1.49873	1.57391
chr15	79348090	79349890	14.6392837715534	0	+	1.36248	2.08635
chr15	79458215	79460015	7.84626160556252	0	+	1.77123	2.01314
chr15	79460135	79461935	10.1382163327834	0	+	1.56685	1.61051
chr15	79488020	79489820	8.43488040471535	0	+	9.19675	10.1023
chr15	79488955	79490755	9.79185933053196	0	+	9.333	10.3219
chr15	79500615	79502415	6.57772915612519	0	+	8.31114	15.2267
chr15	79676400	79678200	10.9897541904602	0	+	3.20183	2.45237
chr15	79708490	79710290	9.03327375983273	0	+	3.81495	2.74519
chr15	79722830	79724630	7.76079177043593	0	+	2.86121	3.22103
chr15	79731665	79733465	8.05871714993517	0	+	1.49873	1.72032
chr15	79733850	79735650	14.7809150464797	0	+	2.11185	1.90333
chr15	79735500	79737300	13.742287952401	0	+	2.65684	2.52558
chr15	79736660	79738460	6.67130994954473	0	+	2.58871	2.23276
chr15	79758150	79759950	11.8663896100538	0	+	2.99746	2.855
chr15	79761060	79762860	11.1758755596008	0	+	3.20183	3.91648
chr15	79772925	79774725	8.87331918548763	0	+	1.77123	1.97654
chr15	79800465	79802265	13.3675317577216	0	+	5.79055	5.45379
chr15	79841605	79843405	8.69639679992089	0	+	3.81495	5.12436
chr15	79912640	79914440	12.1128630400078	0	+	16.2817	17.6791
chr15	79945095	79946895	5.70798382120475	0	+	1.83935	2.70859
chr15	79987815	79989615	5.61603376843831	0	+	1.49873	1.02487
chr15	79989015	79990815	12.9216884540439	0	+	1.77123	1.64712
chr15	80049470	80051270	11.9525446052739	0	+	3.74682	2.63539
chr15	80064340	80066140	7.46046510272361	0	+	7.97052	9.77289
chr15	80085470	80087270	7.85747954469563	0	+	16.2135	20.0582
chr15	80087950	80089750	11.6213183324125	0	+	3.33808	2.855
chr15	80093695	80095495	5.18789493732937	0	+	10.5592	13.5796
chr15	80429490	80431290	7.95605086105766	0	+	1.29436	1.31769
chr15	80433870	80435670	10.6268162448077	0	+	2.31622	2.70859
chr15	80448945	80450745	9.88450003021911	0	+	1.77123	1.90333
chr15	80779135	80780935	6.46155367489375	0	+	4.08744	4.57532
chr15	80933375	80935175	7.85837114467562	0	+	1.49873	1.86673
chr15	81200090	81201890	9.20066948843159	0	+	1.83935	1.93994
chr15	81229925	81231725	5.54213379745373	0	+	8.58363	10.4317
chr15	81296325	81298125	6.97653448335096	0	+	8.65176	11.42
chr15	81341475	81343275	7.72348153764701	0	+	2.99746	2.70859
chr15	81348100	81349900	9.2050837494767	0	+	2.58871	2.56218
chr15	81352440	81354240	13.6745741146762	0	+	6.53991	6.44206
chr15	81366080	81367880	8.03409917094927	0	+	1.29436	1.28109
chr15	81493775	81495575	4.15129812899782	0	+	4.63244	5.23417
chr15	81559015	81560815	6.74242506720257	0	+	8.51551	6.91789
chr15	81640410	81642210	7.53649472637038	0	+	6.60803	10.3585
chr15	81642150	81643950	7.25160870234811	0	+	3.33808	4.68513
chr15	81701105	81702905	5.56800267337164	0	+	7.3574	11.054
chr15	81702285	81704085	12.7858489659002	0	+	8.71988	14.3848
chr15	81721485	81723285	9.33068764668828	0	+	2.04372	1.93994
chr15	81846190	81847990	9.67876999434574	0	+	4.08744	5.96622
chr15	81876440	81878240	8.41309540298091	0	+	6.60803	9.29706
chr15	81977435	81979235	8.65501149443485	0	+	5.58617	7.46693
chr15	82017200	82019000	13.8626591523913	0	+	2.65684	3.25763
chr15	82083745	82085545	12.2953158381573	0	+	2.45247	1.17128
chr15	82334360	82336160	9.71098526070491	0	+	0.0681241	0.109808
chr15	82728435	82730235	6.74242506720257	0	+	7.69802	8.85783
chr15	82730920	82732720	12.2740667658925	0	+	2.52059	2.74519
chr15	82978370	82980170	7.53466774985319	0	+	11.8536	15.9587
chr15	82994760	82996560	7.74126861239751	0	+	1.63498	1.75692
chr15	83032495	83034295	11.1536064434809	0	+	1.77123	2.04975
chr15	83066060	83067860	10.9354123642597	0	+	1.7031	2.08635
chr15	83074385	83076185	13.138554392701	0	+	3.54245	3.58705
chr15	83077160	83078960	11.4124335262622	0	+	3.61058	3.07462
chr15	83080295	83082095	6.42307317128227	0	+	4.76868	5.6368
chr15	83095010	83096810	9.46628601228561	0	+	2.52059	3.66026
chr15	83100880	83102680	8.24737221865613	0	+	0.544993	0.805257
chr15	83159055	83160855	10.1634001817065	0	+	1.56685	1.57391
chr15	83173990	83175790	8.88018696887193	0	+	2.72496	2.8916
chr15	83293715	83295515	5.70798382120475	0	+	3.26996	5.71
chr15	83365000	83366800	8.42222765646956	0	+	1.56685	1.50071
chr15	83725180	83726980	9.07199801354148	0	+	1.63498	1.17128
chr15	83725890	83727690	8.96419877699422	0	+	1.83935	2.04975
chr15	83808545	83810345	8.59343125917167	0	+	1.08999	1.28109
chr15	84062715	84064515	9.19167380382268	0	+	2.86121	3.47725
chr15	84065135	84066935	9.14963408983303	0	+	2.04372	2.19616
chr15	84111660	84113460	10.1965497093001	0	+	1.36248	1.57391
chr15	84451720	84453520	9.19618875532512	0	+	1.49873	1.50071
chr15	84487445	84489245	9.52865061902384	0	+	0.953737	1.17128
chr15	84496315	84498115	10.4689269230117	0	+	1.90747	1.86673
chr15	84553540	84555340	10.412976913449	0	+	3.26996	2.04975
chr15	84975800	84977600	8.27709260051832	0	+	1.15811	1.3543
chr15	85007300	85009100	7.6466593247567	0	+	0.749365	0.658847
chr15	85040735	85042535	11.2552572425945	0	+	2.79309	2.37917
chr15	85063165	85064965	9.07028663407471	0	+	2.11185	2.23276
chr15	85167615	85169415	8.85968934999405	0	+	1.9756	2.23276
chr15	85455580	85457380	8.90381501839028	0	+	2.79309	2.41577
chr15	85640925	85642725	8.23828027403121	0	+	6.60803	6.40545
chr15	85689395	85691195	10.5062818725771	0	+	8.10676	8.82122
chr15	85690060	85691860	7.53566375877047	0	+	6.13117	6.99109
chr15	85695500	85697300	11.5162924622274	0	+	2.79309	2.855
chr15	85834805	85836605	8.06742530587671	0	+	2.24809	2.30596
chr15	86113175	86114975	7.89430744863326	0	+	2.31622	3.00141
chr15	87671840	87673640	7.94599167367146	0	+	1.02186	0.84186
chr15	87728540	87730340	9.15332659041824	0	+	0.749365	1.24449
chr15	87797570	87799370	16.9203882527595	0	+	0.34062	0.402629
chr15	88513800	88515600	11.5819736154175	0	+	2.31622	2.30596
chr15	88535305	88537105	10.9202614543454	0	+	1.9756	2.70859
chr15	88539480	88541280	20.2035215047671	0	+	3.81495	3.80667
chr15	88581740	88583540	7.1958672884433	0	+	9.26487	8.4552
chr15	88667770	88669570	11.6351261943792	0	+	3.9512	3.55045
chr15	88681380	88683180	8.37651640992122	0	+	1.36248	1.13468
chr15	88692520	88694320	6.9979338857161	0	+	9.40112	9.58988
chr15	88692660	88694460	6.9979338857161	0	+	8.65176	9.07744
chr15	88693455	88695255	9.72410054126984	0	+	4.90493	5.38058
chr15	88694060	88695860	7.21396281099294	0	+	4.56431	4.2459
chr15	88696880	88698680	17.4221872930142	0	+	2.79309	3.11122
chr15	88710980	88712780	7.5702818431116	0	+	2.99746	2.01314
chr15	88712360	88714160	9.14722935401796	0	+	2.04372	2.45237
chr15	88721825	88723625	12.793576593479	0	+	1.90747	2.70859
chr15	88733415	88735215	8.34892022033049	0	+	2.99746	2.45237
chr15	88736200	88738000	13.8811288306731	0	+	2.31622	2.70859
chr15	88745925	88747725	10.59795319486	0	+	1.77123	1.4641
chr15	88748675	88750475	11.466750718783	0	+	1.56685	1.3909
chr15	88769565	88771365	9.94994509620107	0	+	2.04372	2.26936
chr15	89002895	89004695	6.03098655941786	0	+	2.45247	2.08635
chr15	89006835	89008635	13.6715776174134	0	+	2.24809	2.08635
chr15	89025390	89027190	7.26464811816999	0	+	8.71988	11.054
chr15	89186015	89187815	8.26385357113733	0	+	6.81241	9.18725
chr15	89254625	89256425	6.18680636515923	0	+	2.11185	1.79353
chr15	89255095	89256895	6.18680636515923	0	+	2.65684	2.01314
chr15	89255630	89257430	7.9323111939704	0	+	2.86121	2.01314
chr15	89258790	89260590	8.05211818969793	0	+	5.79055	7.21071
chr15	89306340	89308140	5.81172452193831	0	+	4.15557	3.18443
chr15	89307010	89308810	7.05945268795621	0	+	2.17997	2.56218
chr15	89307285	89309085	10.7561206252228	0	+	2.11185	2.19616
chr15	89308030	89309830	12.4025105838826	0	+	2.31622	1.75692
chr15	89310145	89311945	10.1521457180268	0	+	1.43061	1.57391
chr15	90848310	90850110	8.07003037273766	0	+	2.04372	2.12295
chr15	91693880	91695680	8.96982618302054	0	+	1.7031	1.06148
chr15	92835585	92837385	12.4292492276488	0	+	1.9756	3.44064
chr15	93081605	93083405	7.74295564784172	0	+	1.49873	1.72032
chr15	93227455	93229255	7.63504846848779	0	+	8.71988	13.7626
chr15	93350980	93352780	10.887270533186	0	+	1.49873	1.20789
chr15	94013690	94015490	8.13551722316377	0	+	0.817489	1.06148
chr15	94419005	94420805	7.98887573114287	0	+	7.42552	9.73629
chr15	95414780	95416580	8.2457416269759	0	+	1.77123	1.90333
chr15	95620820	95622620	7.14376701897901	0	+	4.90493	5.85641
chr15	95634350	95636150	10.3108376055814	0	+	1.77123	2.37917
chr15	95657840	95659640	7.99730147347915	0	+	1.36248	0.805257
chr15	95961560	95963360	9.44538169653054	0	+	1.49873	2.01314
chr15	96027170	96028970	8.55425726660589	0	+	1.7031	2.12295
chr15	96028310	96030110	9.20852904255738	0	+	2.24809	1.86673
chr15	96074800	96076600	11.2572767613667	0	+	1.77123	2.63539
chr15	96083760	96085560	8.33728838461954	0	+	1.08999	0.658847
chr15	96162695	96164495	9.76130837290022	0	+	1.15811	1.28109
chr15	96321520	96323320	12.9450600958104	0	+	1.90747	1.64712
chr15	96396495	96398295	7.87294240180325	0	+	2.24809	2.92821
chr15	96426965	96428765	8.59765231475527	0	+	1.56685	2.19616
chr15	96431535	96433335	7.63510853597854	0	+	0.885613	1.02487
chr15	96470305	96472105	7.15902584327918	0	+	4.76868	3.84327
chr15	96528635	96530435	6.45143171262072	0	+	5.44993	6.80808
chr15	96539745	96541545	9.97965078444014	0	+	6.60803	5.81981
chr15	96551755	96553555	9.01507359877723	0	+	1.56685	1.72032
chr15	97162215	97164015	9.5879638624483	0	+	1.63498	1.4641
chr15	97171635	97173435	8.77292588495444	0	+	1.63498	2.23276
chr15	97172610	97174410	7.91129259260996	0	+	1.36248	2.08635
chr15	97199095	97200895	11.3359991003331	0	+	2.38434	2.96481
chr15	97206235	97208035	12.1574697660019	0	+	3.74682	4.2459
chr15	97211905	97213705	10.6998964666202	0	+	1.02186	2.01314
chr15	97418020	97419820	8.59464635406674	0	+	1.56685	1.09808
chr15	97423390	97425190	16.6555829735788	0	+	1.63498	1.72032
chr15	97594675	97596475	10.3265777819763	0	+	2.45247	1.53731
chr15	97658765	97660565	11.7545476383496	0	+	2.17997	2.59878
chr15	97669815	97671615	8.88884691814859	0	+	2.04372	1.93994
chr15	97906775	97908575	11.9545095376556	0	+	2.17997	2.34257
chr15	97922525	97924325	5.8364471850833	0	+	11.0361	14.8973
chr15	97923185	97924985	7.58195201389447	0	+	11.1723	14.7874
chr15	97937670	97939470	10.539532566717	0	+	2.92933	2.74519
chr15	97938435	97940235	7.70191040514952	0	+	3.06558	2.74519
chr15	97985495	97987295	7.89683501982342	0	+	2.24809	2.70859
chr15	98362465	98364265	7.02545737065554	0	+	2.52059	3.40404
chr15	98374990	98376790	7.71741761921989	0	+	1.9756	2.74519
chr15	98462660	98464460	4.82452002397246	0	+	1.9756	1.53731
chr15	98463800	98465600	8.39680688838872	0	+	2.99746	3.11122
chr15	98466690	98468490	9.97958650468866	0	+	2.04372	1.68372
chr15	98592135	98593935	7.6134675681015	0	+	11.5811	10.7612
chr15	98651880	98653680	8.68540847586986	0	+	2.45247	2.08635
chr15	98710395	98712195	8.92787714783265	0	+	4.49619	4.97795
chr15	98721080	98722880	9.72756659403028	0	+	2.65684	3.29423
chr15	98747140	98748940	5.80094114833629	0	+	6.13117	6.07603
chr15	98763545	98765345	10.0614464185512	0	+	7.83427	7.83295
chr15	98798925	98800725	13.0780788158739	0	+	2.31622	2.8916
chr15	98801550	98803350	8.81197742285333	0	+	2.86121	1.93994
chr15	98815810	98817610	8.21502093117661	0	+	4.15557	3.40404
chr15	98816675	98818475	11.6311058973925	0	+	2.11185	1.93994
chr15	98817970	98819770	9.14167083187393	0	+	1.90747	1.86673
chr15	98827740	98829540	10.2861975995774	0	+	1.56685	2.34257
chr15	98874260	98876060	9.71691751596154	0	+	2.52059	2.59878
chr15	98885460	98887260	5.92212169730634	0	+	4.01932	2.23276
chr15	99035630	99037430	8.17199071665482	0	+	1.43061	2.34257
chr15	99055205	99057005	9.60582190147361	0	+	2.86121	4.31911
chr15	99056275	99058075	5.14423927992535	0	+	1.77123	2.52558
chr15	99080955	99082755	7.71076391773314	0	+	11.7173	14.3116
chr15	99082055	99083855	7.71076391773314	0	+	12.1261	16.2882
chr15	99084175	99085975	10.5385741764376	0	+	1.9756	1.97654
chr15	99086915	99088715	12.246407614448	0	+	2.72496	2.04975
chr15	99250335	99252135	9.22759503388573	0	+	2.65684	2.92821
chr15	99480800	99482600	9.48991002235133	0	+	4.49619	4.35571
chr15	99532970	99534770	8.7195680278	0	+	3.9512	4.2825
chr15	99537370	99539170	6.11353332481973	0	+	1.49873	0.951667
chr15	99537720	99539520	9.65147723405992	0	+	1.63498	1.09808
chr15	99555665	99557465	5.89332815684369	0	+	5.99492	6.91789
chr15	99702480	99704280	12.5302763426597	0	+	2.04372	3.69686
chr15	99704365	99706165	13.5780545712179	0	+	4.01932	5.6368
chr15	99803175	99804975	6.40251179198923	0	+	12.3986	16.2882
chr15	99870790	99872590	7.63989261545351	0	+	1.15811	1.97654
chr15	100057910	100059710	8.99874918774949	0	+	9.0605	11.8226
chr15	100086130	100087930	8.35231554454683	0	+	2.38434	2.74519
chr15	100099215	100101015	12.8888272290313	0	+	1.7031	1.93994
chr15	100110670	100112470	9.19861953470632	0	+	3.6787	3.95308
chr15	100121655	100123455	10.2563721343317	0	+	1.29436	1.79353
chr15	100298920	100300720	9.73711848733369	0	+	5.51805	6.58847
chr15	100303500	100305300	12.9769283781346	0	+	2.58871	2.96481
chr15	100324370	100326170	5.61029585339073	0	+	4.29182	5.01456
chr15	100380785	100382585	4.33664246463676	0	+	3.6787	4.1727
chr15	100381225	100383025	4.59215128315029	0	+	4.22369	4.57532
chr15	100445790	100447590	7.87671519215857	0	+	10.423	13.1037
chr15	100459110	100460910	14.1010530045516	0	+	1.15811	1.83013
chr15	100464760	100466560	7.28372815460159	0	+	2.72496	2.8184
chr15	100465400	100467200	10.3328208896163	0	+	4.35994	4.09949
chr15	100465930	100467730	5.24853773693261	0	+	5.31368	5.34398
chr15	100609450	100611250	8.40851375277846	0	+	2.11185	2.34257
chr15	100620740	100622540	7.91526428586526	0	+	1.63498	2.8184
chr15	100621880	100623680	10.3671888383913	0	+	1.49873	2.04975
chr15	100908350	100910150	7.99206587379921	0	+	2.17997	2.45237
chr15	100910970	100912770	11.4280565935168	0	+	1.7031	2.04975
chr15	100923300	100925100	10.1047335501685	0	+	2.38434	3.18443
chr15	100927465	100929265	10.0954851716288	0	+	2.58871	1.97654
chr15	101076280	101078080	10.1691522354993	0	+	4.35994	5.38058
chr15	101084395	101086195	11.008446540911	0	+	4.01932	4.31911
chr15	101096765	101098565	7.09087311894282	0	+	4.15557	4.02629
chr15	101244730	101246530	10.9363350332324	0	+	2.31622	2.15955
chr15	101904110	101905910	11.3253709833998	0	+	13.9654	15.7757
chr15	102008870	102010670	8.10668879798606	0	+	3.33808	4.57532
chr15	102009240	102011040	8.10668879798606	0	+	2.92933	3.69686
chr15	102009460	102011260	8.40788031281996	0	+	2.79309	3.47725
chr15	102010000	102011800	8.40788031281996	0	+	2.31622	2.70859
chr15	102033715	102035515	8.15453749210753	0	+	11.1042	13.1403
chr15	102040850	102042650	12.1929474529534	0	+	3.06558	2.7818
chr15	102045330	102047130	8.59532619261133	0	+	0.817489	1.61051
chr15	102046290	102048090	8.17060156521288	0	+	0.749365	1.28109
chr15	102046695	102048495	7.46303417860652	0	+	0.544993	1.09808
chr15	102060620	102062420	11.9902618705185	0	+	2.17997	2.01314
chr15	102069605	102071405	9.87894943070932	0	+	3.6787	3.98968
chr15	102070195	102071995	16.2862894910036	0	+	2.52059	3.22103
chr15	102071045	102072845	12.9832452485902	0	+	2.65684	2.37917
chr15	102073550	102075350	17.6451660528837	0	+	2.38434	2.56218
chr15	102078985	102080785	13.0287489863203	0	+	2.72496	1.64712
chr15	102222725	102224525	9.59927661690642	0	+	2.86121	2.92821
chr15	102225005	102226805	8.65841859296239	0	+	1.90747	2.23276
chr15	102236215	102238015	9.36335376263994	0	+	7.49365	8.01597
chr15	102289425	102291225	6.97821477158126	0	+	3.33808	3.80667
chr15	102289785	102291585	5.23270994277009	0	+	2.58871	3.62366
chr15	102290755	102292555	7.93321898133399	0	+	2.65684	2.96481
chr15	102291520	102293320	7.82162810725212	0	+	2.58871	3.18443
chr15	102340395	102342195	9.29542302468472	0	+	3.61058	4.06289
chr15	102345795	102347595	8.26637753311954	0	+	2.17997	2.12295
chr15	102348390	102350190	8.62195655011794	0	+	9.53737	12.1155
chr15	102454390	102456190	4.60043025064688	0	+	8.92425	11.1272
chr15	102755990	102757790	8.25194593432055	0	+	1.9756	1.90333
chr15	102964445	102966245	11.6655208073431	0	+	2.04372	1.79353
chr15	103044400	103046200	6.50556633029356	0	+	3.47433	3.44064
chr15	103044720	103046520	8.63784416329125	0	+	3.4062	3.58705
chr15	103045145	103046945	8.63784416329125	0	+	3.47433	3.80667
chr15	103045760	103047560	9.00337892470128	0	+	2.72496	3.36744
chr15	103069030	103070830	7.69365079908384	0	+	11.5811	9.8461
chr15	103070220	103072020	7.16503137888976	0	+	16.2135	13.8724
chr15	103102570	103104370	7.17965971978611	0	+	4.90493	6.47866
chr15	103105675	103107475	12.8789634965333	0	+	1.02186	0.732052
chr15	103167660	103169460	7.8338299740105	0	+	2.38434	2.41577
chr15	103194430	103196230	13.8345771825772	0	+	2.04372	2.04975
chr15	103241195	103242995	13.1141409751685	0	+	0	0
chr15	103348270	103350070	16.0426872808186	0	+	1.7031	2.37917
chr15	103350210	103352010	12.080208288425	0	+	1.90747	2.7818
chr15	103352570	103354370	15.5772564347375	0	+	4.35994	3.40404
chr16	3112735	3114535	25.3058675417642	0	+	0.544993	0.256218
chr16	3114795	3116595	33.5280612602255	0	+	0.408744	0.512436
chr16	3138270	3140070	12.1136362549436	0	+	0	0
chr16	3139880	3141680	10.5550993627072	0	+	0	0
chr16	3237745	3239545	10.019134810229	0	+	0.204372	0.109808
chr16	3324615	3326415	10.859274910982	0	+	0.0681241	0
chr16	3326515	3328315	11.7462342158049	0	+	0	0.0366026
chr16	3350030	3351830	34.7160370549106	0	+	1.77123	0.951667
chr16	3352000	3353800	22.9287576638411	0	+	0	0
chr16	3531370	3533170	9.10332631209861	0	+	0.681241	0.402629
chr16	3849365	3851165	8.07180790244585	0	+	1.83935	2.04975
chr16	3974505	3976305	11.9214865122124	0	+	1.56685	2.08635
chr16	4076620	4078420	5.22085676144421	0	+	9.87799	10.9808
chr16	4292385	4294185	10.7414838891399	0	+	2.11185	2.01314
chr16	4557090	4558890	11.4538264271597	0	+	5.31368	5.52699
chr16	4595110	4596910	10.9013043622731	0	+	1.43061	1.97654
chr16	4878445	4880245	7.16914780555221	0	+	4.22369	5.96622
chr16	4963175	4964975	5.19619062866865	0	+	6.74428	8.89443
chr16	4963885	4965685	9.04379144746468	0	+	6.74428	8.63821
chr16	5048700	5050500	8.4276541519467	0	+	8.10676	9.80949
chr16	5251790	5253590	9.44709978475042	0	+	1.36248	1.83013
chr16	5708405	5710205	18.4084711444086	0	+	0.681241	0.475834
chr16	5811430	5813230	8.3922587202103	0	+	1.43061	1.31769
chr16	6841745	6843545	7.71790517545407	0	+	1.36248	1.61051
chr16	7404575	7406375	10.6816893333817	0	+	1.9756	2.23276
chr16	7796350	7798150	7.54779530400091	0	+	1.36248	0.951667
